region,fcgradient08
PHA1_L,0.27033582
PHA3_L,0.31685916
STSda_L,0.15035094
STSdp_L,0.034283448
STSvp_L,-0.2668916
TGd_L,0.020848751
TE1a_L,-0.11244102
TE1p_L,-0.076652244
TE2a_L,-0.19823349
TF_L,0.34484252
TE2p_L,0.23462296
PHT_L,0.033324026
PH_L,0.21530735
TPOJ1_L,0.2170812
TPOJ2_L,0.093365066
TPOJ3_L,0.16195929
DVT_L,-0.028430961
PGp_L,0.17497416
IP2_L,0.0029650743
IP1_L,0.022604443
IP0_L,0.19484201
PFop_L,-0.18796118
PF_L,-0.16314922
PFm_L,-0.23088224
PGi_L,-0.09237858
PGs_L,0.005188553
V6A_L,-0.17400342
VMV1_L,-0.14924847
VMV3_L,-0.0645924
PHA2_L,0.37030956
V4t_L,-0.0004416589
FST_L,0.09001068
V3CD_L,0.012396036
LO3_L,-0.071549274
VMV2_L,-0.08359013
31pd_L,-0.040306095
31a_L,0.114329055
VVC_L,0.10703607
25_L,0.20933022
s32_L,0.2130015
pOFC_L,-0.007997112
PoI1_L,-0.2025738
Ig_L,-0.05235682
FOP5_L,-0.23195332
p10p_L,0.0262785
p47r_L,-0.14031537
TGv_L,0.041418206
MBelt_L,0.006883368
LBelt_L,0.034950137
A4_L,0.16767453
STSva_L,-0.015830636
TE1m_L,-0.22662328
PI_L,-0.015557255
a32pr_L,-0.07194262
p24_L,-0.02465639
V1_R,-0.11705179
MST_R,0.035409342
V6_R,-0.24172282
V2_R,-0.1525444
V3_R,-0.09643078
V4_R,-0.04377573
V8_R,-0.08734527
4_R,-0.033252597
3b_R,-0.015185303
FEF_R,-0.14057875
PEF_R,-0.028129404
55b_R,-0.11601168
V3A_R,-0.18713018
RSC_R,0.085863374
POS2_R,0.048451513
V7_R,-0.08734484
IPS1_R,0.114803694
FFC_R,0.20138201
V3B_R,-0.06340191
LO1_R,-0.020115001
LO2_R,0.013538498
PIT_R,0.041944955
MT_R,0.013363562
A1_R,-0.032519825
PSL_R,-0.19231285
SFL_R,-0.25993142
PCV_R,0.06800979
STV_R,0.13393192
7Pm_R,0.15455139
7m_R,0.09185334
POS1_R,0.28657323
23d_R,-0.06797428
v23ab_R,0.15777563
d23ab_R,0.05183161
31pv_R,0.008584512
5m_R,-0.036461774
5mv_R,-0.20859754
23c_R,-0.15827052
5L_R,-0.072577424
24dd_R,-0.046727993
24dv_R,-0.1491109
7AL_R,-0.1246411
SCEF_R,-0.26317456
6ma_R,-0.19678025
7Am_R,-0.029087648
7Pl_R,0.1524029
7PC_R,0.031897053
LIPv_R,0.0131732365
VIP_R,0.033177182
MIP_R,0.18980336
1_R,0.012285206
2_R,0.0050396756
3a_R,-0.031914126
6d_R,0.01314763
6mp_R,-0.09025342
6v_R,-0.09904564
p24pr_R,-0.19318718
33pr_R,0.006310779
a24pr_R,-0.30163887
p32pr_R,-0.3019847
a24_R,0.11416409
d32_R,-0.09910987
8BM_R,-0.15933387
p32_R,0.1326009
10r_R,0.21658571
47m_R,0.28588468
8Av_R,-0.2026854
8Ad_R,0.09894801
9m_R,-0.070666604
8BL_R,-0.24493709
9p_R,-0.22656925
10d_R,0.0081339255
8C_R,-0.16213734
44_R,-0.2248231
45_R,-0.1689806
47l_R,-0.23266403
a47r_R,-0.20005779
6r_R,-0.096885875
IFJa_R,0.16000824
IFJp_R,0.15863396
IFSp_R,0.13356881
IFSa_R,-0.042553622
p9-46v_R,-0.051205683
46_R,-0.096899286
a9-46v_R,-0.11549802
9-46d_R,-0.14609753
9a_R,-0.23665752
10v_R,0.032337587
a10p_R,-0.13165422
10pp_R,-0.21760316
11l_R,-0.088574074
13l_R,-0.021322541
OFC_R,-0.08672396
47s_R,-0.16626629
LIPd_R,0.17436175
6a_R,0.071116224
i6-8_R,0.010878074
s6-8_R,-0.15303503
43_R,-0.24823385
OP4_R,-0.092274174
OP1_R,-0.0064743054
OP2-3_R,-0.062410343
52_R,-0.10736368
RI_R,-0.058561273
PFcm_R,-0.22910266
PoI2_R,-0.16950943
TA2_R,0.07810248
FOP4_R,-0.28170013
MI_R,-0.26281354
Pir_R,0.044138327
AVI_R,-0.14913327
AAIC_R,-0.06052941
FOP1_R,-0.3228935
FOP3_R,-0.27866423
FOP2_R,-0.08055887
PFt_R,0.0855802
AIP_R,0.14927047
EC_R,0.2441343
PreS_R,0.14282486
H_R,0.24460684
ProS_R,-0.11897301
PeEc_R,0.39227128
STGa_R,0.18884473
PBelt_R,0.095418826
A5_R,0.24536602
PHA1_R,0.27732638
PHA3_R,0.26871315
STSda_R,0.22791009
STSdp_R,0.110068776
STSvp_R,-0.25302264
TGd_R,0.054521568
TE1a_R,-0.063081436
TE1p_R,-0.031083288
TE2a_R,-0.16056994
TF_R,0.39742753
TE2p_R,0.22378922
PHT_R,0.053198863
PH_R,0.18085654
TPOJ1_R,0.19012429
TPOJ2_R,0.10427638
TPOJ3_R,0.19658443
DVT_R,-0.032200687
PGp_R,0.16309907
IP2_R,0.0030879262
IP1_R,0.011233783
IP0_R,0.18802984
PFop_R,-0.1728489
PF_R,-0.18075922
PFm_R,-0.16808304
PGi_R,0.0047096084
PGs_R,-0.044572126
V6A_R,-0.15928514
VMV1_R,-0.16682686
VMV3_R,-0.055566184
PHA2_R,0.3794083
V4t_R,0.019850096
FST_R,0.10077461
V3CD_R,-0.0009011904
LO3_R,-0.06640498
VMV2_R,-0.084808834
31pd_R,-0.021966614
31a_R,0.11408973
VVC_R,0.10364683
25_R,0.22783372
s32_R,0.17932972
pOFC_R,0.0029471337
PoI1_R,-0.19610241
Ig_R,-0.05572805
FOP5_R,-0.23595628
p10p_R,-0.037818056
p47r_R,-0.18694954
TGv_R,0.21278396
MBelt_R,-0.0116666155
LBelt_R,0.031743776
A4_R,0.15173328
STSva_R,0.03408839
TE1m_R,-0.20691432
PI_R,-0.0334148
a32pr_R,-0.10375074
p24_R,-0.03416492
