region,fcgradient07
a10p_L,-0.20925915
10pp_L,-0.5220868
11l_L,0.15594922
13l_L,0.21000236
OFC_L,-0.02605755
47s_L,-0.5096446
LIPd_L,0.26202083
6a_L,-0.021106102
i6-8_L,0.59393954
s6-8_L,0.2999953
43_L,0.12256295
OP4_L,0.008868125
OP1_L,-0.21117572
OP2-3_L,0.2907862
52_L,0.2996604
RI_L,0.29155508
PFcm_L,0.058270797
PoI2_L,0.16933708
TA2_L,0.15408067
FOP4_L,0.0024762969
MI_L,0.07836754
Pir_L,0.2343609
AVI_L,-0.041902516
AAIC_L,0.16999325
FOP1_L,0.0025022323
FOP3_L,0.030788928
FOP2_L,-0.30277672
PFt_L,-0.3557638
AIP_L,-0.19520934
EC_L,0.5636726
PreS_L,0.76138175
H_L,0.58058345
ProS_L,0.44333383
PeEc_L,0.25487438
STGa_L,-0.60181206
PBelt_L,0.23933661
A5_L,-0.30696037
PHA1_L,0.86688817
PHA3_L,0.5091101
STSda_L,-0.56611806
STSdp_L,-0.8258185
STSvp_L,-0.72476465
TGd_L,-0.3562356
TE1a_L,-0.13681372
TE1p_L,0.23390163
TE2a_L,-0.21512254
TF_L,-0.08939499
TE2p_L,0.0016214382
PHT_L,0.09472954
PH_L,-0.1988126
TPOJ1_L,-0.38560745
TPOJ2_L,-0.17989536
TPOJ3_L,0.16251448
DVT_L,0.37670857
PGp_L,0.38965535
IP2_L,0.39839646
IP1_L,0.4969506
IP0_L,0.1498758
PFop_L,-0.12925184
PF_L,0.072430685
PFm_L,-0.09077928
PGi_L,-0.13438132
PGs_L,0.4992838
V6A_L,-0.15964445
VMV1_L,0.12528482
VMV3_L,-0.19808981
PHA2_L,1.0145028
V4t_L,-0.4362895
FST_L,-0.4989469
V3CD_L,-0.3841088
LO3_L,-0.23575744
VMV2_L,0.09042006
31pd_L,0.15010685
31a_L,0.7617404
VVC_L,-0.21227726
25_L,0.57146823
s32_L,0.7633721
pOFC_L,0.2512653
PoI1_L,0.18038808
Ig_L,0.20470932
FOP5_L,-0.13974787
p10p_L,0.55560476
p47r_L,0.04048668
TGv_L,-0.6846306
MBelt_L,0.31688195
LBelt_L,0.36053866
A4_L,0.06563222
STSva_L,-0.20796627
TE1m_L,0.002575241
PI_L,0.13638683
a32pr_L,0.19301866
p24_L,0.29121754
V1_R,0.13083242
MST_R,-0.46193752
V6_R,0.053056106
V2_R,-0.018462762
V3_R,-0.11870691
V4_R,-0.27162814
V8_R,-0.23946777
4_R,-0.015641801
3b_R,0.045983624
FEF_R,-0.043379582
PEF_R,-0.07410497
55b_R,-0.30508888
V3A_R,-0.12104217
RSC_R,0.6058287
POS2_R,0.527127
V7_R,-0.35195136
IPS1_R,-0.38072503
FFC_R,-0.38162866
V3B_R,-0.29439473
LO1_R,-0.4033571
LO2_R,-0.4252176
PIT_R,-0.41830346
MT_R,-0.33871138
A1_R,0.41590518
PSL_R,-0.065953165
SFL_R,-0.6716085
PCV_R,0.48405373
STV_R,-0.049734738
7Pm_R,0.7302721
7m_R,0.6170459
POS1_R,1.1001685
23d_R,0.25332668
v23ab_R,0.7434729
d23ab_R,0.6708631
31pv_R,0.5433093
5m_R,0.055440806
5mv_R,0.15579717
23c_R,0.26804554
5L_R,0.035885252
24dd_R,-0.08395945
24dv_R,0.107001
7AL_R,-0.12688239
SCEF_R,-0.009308584
6ma_R,0.054934327
7Am_R,0.1494395
7Pl_R,0.14150235
7PC_R,-0.5486761
LIPv_R,-0.43513012
VIP_R,-0.48712045
MIP_R,-0.021993358
1_R,-0.15057626
2_R,-0.34373528
3a_R,0.05786677
6d_R,-0.42589235
6mp_R,-0.10115038
6v_R,-0.27775556
p24pr_R,0.15448721
33pr_R,0.41695678
a24pr_R,0.1218256
p32pr_R,0.06559655
a24_R,0.5445534
d32_R,0.21137352
8BM_R,0.09807379
p32_R,0.6497987
10r_R,0.79216087
47m_R,0.71001154
8Av_R,0.087815486
8Ad_R,0.7534992
9m_R,0.0084554795
8BL_R,-0.24769764
9p_R,-0.22050007
10d_R,0.43915614
8C_R,0.15051624
44_R,-0.32537234
45_R,-0.7724793
47l_R,-0.40830788
a47r_R,0.11631867
6r_R,0.028326534
IFJa_R,-0.0024841067
IFJp_R,0.34065297
IFSp_R,0.2011523
IFSa_R,0.15821609
p9-46v_R,0.3739898
46_R,0.30089864
a9-46v_R,0.2304928
9-46d_R,0.10675008
9a_R,-0.31215945
10v_R,0.19324401
a10p_R,0.1344672
10pp_R,-0.20061943
11l_R,0.21455346
13l_R,0.24899715
OFC_R,0.14367993
47s_R,-0.41242343
LIPd_R,0.18259066
6a_R,-0.06357589
i6-8_R,0.5974739
s6-8_R,0.13903724
43_R,0.13821849
OP4_R,0.028664924
OP1_R,-0.17872448
OP2-3_R,0.28726763
52_R,0.30761713
RI_R,0.2767906
PFcm_R,0.014959145
PoI2_R,0.17142953
TA2_R,0.1949398
FOP4_R,0.05202342
MI_R,0.06672608
Pir_R,0.2310223
AVI_R,0.095451005
AAIC_R,0.19603029
FOP1_R,0.014961243
FOP3_R,0.033425283
FOP2_R,-0.3036326
PFt_R,-0.47227696
AIP_R,-0.2824841
EC_R,0.69485086
PreS_R,0.7271037
H_R,0.5588169
ProS_R,0.38474727
PeEc_R,0.23570226
STGa_R,-0.5697074
PBelt_R,0.24136405
A5_R,-0.15675217
PHA1_R,0.82568306
PHA3_R,0.36753944
STSda_R,-0.3380345
STSdp_R,-0.59007937
STSvp_R,-0.44891378
TGd_R,-0.27725303
TE1a_R,0.12239257
TE1p_R,0.3939458
TE2a_R,-0.006218746
TF_R,0.11814098
TE2p_R,-0.08078979
PHT_R,0.09636232
PH_R,-0.4233751
TPOJ1_R,-0.2663963
TPOJ2_R,-0.1797035
TPOJ3_R,0.09637023
DVT_R,0.3317031
PGp_R,0.30961597
IP2_R,0.38362885
IP1_R,0.56338936
IP0_R,0.0989949
PFop_R,-0.1929896
PF_R,0.07506252
PFm_R,0.13216656
PGi_R,0.32942894
PGs_R,0.50479907
V6A_R,-0.17926273
VMV1_R,0.07670977
VMV3_R,-0.23555031
PHA2_R,0.90733784
V4t_R,-0.4408378
FST_R,-0.60747176
V3CD_R,-0.38015974
LO3_R,-0.2569523
VMV2_R,0.008028487
31pd_R,0.320425
31a_R,0.83440214
VVC_R,-0.2275107
25_R,0.6416308
s32_R,0.7317496
pOFC_R,0.33464924
PoI1_R,0.19368589
Ig_R,0.2110712
FOP5_R,-0.06471478
p10p_R,0.522558
p47r_R,0.06415625
TGv_R,-0.36794183
MBelt_R,0.34428403
LBelt_R,0.36143053
A4_R,0.09546881
STSva_R,0.121461116
TE1m_R,0.143105
PI_R,0.12772812
a32pr_R,0.21023642
p24_R,0.3143909
